Country Name	Country Code	Series Name	Series Code	2016 [YR2016]
Singapore	SGP	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	7.90999984741211
Singapore	SGP	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	..
Singapore	SGP	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	..
Singapore	SGP	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	15.2371339566079
Singapore	SGP	Population ages 0-14, total	SP.POP.0014.TO	854389
Singapore	SGP	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	72.4719361915747
Singapore	SGP	Population ages 15-64, total	SP.POP.1564.TO	4063707
Singapore	SGP	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	12.2909298518174
Singapore	SGP	Population ages 65 and above, total	SP.POP.65UP.TO	689187
Singapore	SGP	Population density (people per sq. km of land area)	EN.POP.DNST	7908.72073342736
Singapore	SGP	Population growth (annual %)	SP.POP.GROW	1.29743609938602
Singapore	SGP	Population, total	SP.POP.TOTL	5607283
Singapore	SGP	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Singapore	SGP	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	0.2
Singapore	SGP	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	99.1869888305664
Singapore	SGP	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	100.367797851563
Singapore	SGP	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	99.7892684936523
Singapore	SGP	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	65.7
Singapore	SGP	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	0
Singapore	SGP	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Singapore	SGP	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Singapore	SGP	Rural population	SP.RUR.TOTL	0
Singapore	SGP	Rural population (% of total population)	SP.RUR.TOTL.ZS	0
Singapore	SGP	School enrollment, primary (% gross)	SE.PRM.ENRR	100.773208618164
Singapore	SGP	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	100.692863464355
Singapore	SGP	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	100.85034942627
Singapore	SGP	School enrollment, secondary (% gross)	SE.SEC.ENRR	108.130416870117
Singapore	SGP	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	0.991389989852905
Singapore	SGP	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	107.65055847168
Singapore	SGP	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	108.58553314209
Singapore	SGP	School enrollment, tertiary (% gross)	SE.TER.ENRR	..
Singapore	SGP	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	..
Singapore	SGP	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	..
Singapore	SGP	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	..
Singapore	SGP	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	9.27099990844727
Singapore	SGP	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	17.9930000305176
Singapore	SGP	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	14.0740003585815
Singapore	SGP	Tax payments (number)	IC.TAX.PAYM	5
Singapore	SGP	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	13.7082621544319
Singapore	SGP	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	44.9033962999298
Singapore	SGP	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Singapore	SGP	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	35.5431924310644
Singapore	SGP	Time required to enforce a contract (days)	IC.LGL.DURS	164
Singapore	SGP	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Singapore	SGP	Time required to register property (days)	IC.PRP.DURS	4.5
Singapore	SGP	Time required to start a business (days)	IC.REG.DURS	2.5
Singapore	SGP	Time to prepare and pay taxes (hours)	IC.TAX.DURS	66.5
Singapore	SGP	Time to resolve insolvency (years)	IC.ISV.DURS	0.8
Singapore	SGP	Total employment, total (ages 15+)	SL.EMP.TOTL	3204829
Singapore	SGP	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	..
Singapore	SGP	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	..
Singapore	SGP	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	..
Singapore	SGP	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	..
Singapore	SGP	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	..
Singapore	SGP	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	..
Singapore	SGP	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	1.85599994659424
Singapore	SGP	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	1.75399994850159
Singapore	SGP	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	1.79999995231628
Singapore	SGP	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	5.2039999961853
Singapore	SGP	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	3.02500009536743
Singapore	SGP	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	4.0770001411438
Singapore	SGP	Urban population	SP.URB.TOTL	5607283
Singapore	SGP	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100
Singapore	SGP	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	5.67999976873397
Singapore	SGP	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	10.4320001900197
Singapore	SGP	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	8.29699984192848
Singapore	SGP	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	90.7289962768555
Singapore	SGP	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	82.0070037841797
Singapore	SGP	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	85.9260025024414
Sint Maarten (Dutch part)	SXM	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100
Sint Maarten (Dutch part)	SXM	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	..
Sint Maarten (Dutch part)	SXM	Age dependency ratio (% of working-age population)	SP.POP.DPND	..
Sint Maarten (Dutch part)	SXM	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	..
Sint Maarten (Dutch part)	SXM	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	..
Sint Maarten (Dutch part)	SXM	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	..
Sint Maarten (Dutch part)	SXM	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	..
Sint Maarten (Dutch part)	SXM	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	..
Sint Maarten (Dutch part)	SXM	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	..
Sint Maarten (Dutch part)	SXM	Consumer price index (2010 = 100)	FP.CPI.TOTL	..
Sint Maarten (Dutch part)	SXM	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	..
Sint Maarten (Dutch part)	SXM	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Sint Maarten (Dutch part)	SXM	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Sint Maarten (Dutch part)	SXM	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	..
Sint Maarten (Dutch part)	SXM	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Sint Maarten (Dutch part)	SXM	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Sint Maarten (Dutch part)	SXM	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	..
Sint Maarten (Dutch part)	SXM	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	..
Sint Maarten (Dutch part)	SXM	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	..
Sint Maarten (Dutch part)	SXM	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	..
Sint Maarten (Dutch part)	SXM	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	..
Sint Maarten (Dutch part)	SXM	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	..
Sint Maarten (Dutch part)	SXM	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	..
Sint Maarten (Dutch part)	SXM	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	..
Sint Maarten (Dutch part)	SXM	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	..
Sint Maarten (Dutch part)	SXM	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	..
Sint Maarten (Dutch part)	SXM	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	..
Sint Maarten (Dutch part)	SXM	GINI index (World Bank estimate)	SI.POV.GINI	..
Sint Maarten (Dutch part)	SXM	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	..
Sint Maarten (Dutch part)	SXM	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	..
Sint Maarten (Dutch part)	SXM	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Sint Maarten (Dutch part)	SXM	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	..
Sint Maarten (Dutch part)	SXM	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	..
Sint Maarten (Dutch part)	SXM	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	..
Sint Maarten (Dutch part)	SXM	Individuals using the Internet (% of population)	IT.NET.USER.ZS	..
Sint Maarten (Dutch part)	SXM	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	..
Sint Maarten (Dutch part)	SXM	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	..
Sint Maarten (Dutch part)	SXM	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	..
Sint Maarten (Dutch part)	SXM	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	..
Sint Maarten (Dutch part)	SXM	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Sint Maarten (Dutch part)	SXM	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Labor force, total	SL.TLF.TOTL.IN	..
Sint Maarten (Dutch part)	SXM	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	..
Sint Maarten (Dutch part)	SXM	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	..
Sint Maarten (Dutch part)	SXM	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
Sint Maarten (Dutch part)	SXM	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	..
Sint Maarten (Dutch part)	SXM	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	..
Sint Maarten (Dutch part)	SXM	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	..
Sint Maarten (Dutch part)	SXM	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	..
Sint Maarten (Dutch part)	SXM	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	..
Sint Maarten (Dutch part)	SXM	New businesses registered (number)	IC.BUS.NREG	..
Sint Maarten (Dutch part)	SXM	Number of visits or required meetings with tax officials	IC.TAX.METG	..
Sint Maarten (Dutch part)	SXM	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	..
Sint Maarten (Dutch part)	SXM	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	116374301.675978
Sint Maarten (Dutch part)	SXM	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	49921787.7094972
Sint Maarten (Dutch part)	SXM	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	..
Sint Maarten (Dutch part)	SXM	Population ages 0-14, total	SP.POP.0014.TO	..
Sint Maarten (Dutch part)	SXM	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	..
Sint Maarten (Dutch part)	SXM	Population ages 15-64, total	SP.POP.1564.TO	..
Sint Maarten (Dutch part)	SXM	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	..
Sint Maarten (Dutch part)	SXM	Population ages 65 and above, total	SP.POP.65UP.TO	..
Sint Maarten (Dutch part)	SXM	Population density (people per sq. km of land area)	EN.POP.DNST	1175.55882352941
Sint Maarten (Dutch part)	SXM	Population growth (annual %)	SP.POP.GROW	2.90655415432695
Sint Maarten (Dutch part)	SXM	Population, total	SP.POP.TOTL	39969
Sint Maarten (Dutch part)	SXM	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Sint Maarten (Dutch part)	SXM	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	..
Sint Maarten (Dutch part)	SXM	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	..
Sint Maarten (Dutch part)	SXM	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	..
Sint Maarten (Dutch part)	SXM	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	..
Sint Maarten (Dutch part)	SXM	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Sint Maarten (Dutch part)	SXM	Rural population	SP.RUR.TOTL	0
Sint Maarten (Dutch part)	SXM	Rural population (% of total population)	SP.RUR.TOTL.ZS	0
Sint Maarten (Dutch part)	SXM	School enrollment, primary (% gross)	SE.PRM.ENRR	..
Sint Maarten (Dutch part)	SXM	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	..
Sint Maarten (Dutch part)	SXM	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	..
Sint Maarten (Dutch part)	SXM	School enrollment, secondary (% gross)	SE.SEC.ENRR	..
Sint Maarten (Dutch part)	SXM	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	..
Sint Maarten (Dutch part)	SXM	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	..
Sint Maarten (Dutch part)	SXM	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	..
Sint Maarten (Dutch part)	SXM	School enrollment, tertiary (% gross)	SE.TER.ENRR	..
Sint Maarten (Dutch part)	SXM	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	..
Sint Maarten (Dutch part)	SXM	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	..
Sint Maarten (Dutch part)	SXM	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	..
Sint Maarten (Dutch part)	SXM	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	..
Sint Maarten (Dutch part)	SXM	Tax payments (number)	IC.TAX.PAYM	..
Sint Maarten (Dutch part)	SXM	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	..
Sint Maarten (Dutch part)	SXM	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	..
Sint Maarten (Dutch part)	SXM	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Sint Maarten (Dutch part)	SXM	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	..
Sint Maarten (Dutch part)	SXM	Time required to enforce a contract (days)	IC.LGL.DURS	..
Sint Maarten (Dutch part)	SXM	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Sint Maarten (Dutch part)	SXM	Time required to register property (days)	IC.PRP.DURS	..
Sint Maarten (Dutch part)	SXM	Time required to start a business (days)	IC.REG.DURS	..
Sint Maarten (Dutch part)	SXM	Time to prepare and pay taxes (hours)	IC.TAX.DURS	..
Sint Maarten (Dutch part)	SXM	Time to resolve insolvency (years)	IC.ISV.DURS	..
Sint Maarten (Dutch part)	SXM	Total employment, total (ages 15+)	SL.EMP.TOTL	..
Sint Maarten (Dutch part)	SXM	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	..
Sint Maarten (Dutch part)	SXM	Urban population	SP.URB.TOTL	39969
Sint Maarten (Dutch part)	SXM	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100
Sint Maarten (Dutch part)	SXM	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	..
Sint Maarten (Dutch part)	SXM	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	..
Sint Maarten (Dutch part)	SXM	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	..
Sint Maarten (Dutch part)	SXM	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	..
Slovak Republic	SVK	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100
Slovak Republic	SVK	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	22.1502
Slovak Republic	SVK	Age dependency ratio (% of working-age population)	SP.POP.DPND	42.5427250374284
Slovak Republic	SVK	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	3.32389916717071
Slovak Republic	SVK	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	5.53121063105057
Slovak Republic	SVK	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	3617887905.61542
Slovak Republic	SVK	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	85
Slovak Republic	SVK	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	60.1324683128229
Slovak Republic	SVK	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	..
Slovak Republic	SVK	Consumer price index (2010 = 100)	FP.CPI.TOTL	108.171184655469
Slovak Republic	SVK	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	0.187999993562698
Slovak Republic	SVK	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	0.0610000006854534
Slovak Republic	SVK	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	0.118000000715256
Slovak Republic	SVK	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Slovak Republic	SVK	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Slovak Republic	SVK	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Slovak Republic	SVK	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Slovak Republic	SVK	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Slovak Republic	SVK	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Slovak Republic	SVK	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
